hour_index,aggregate_load
11937,709758.000000
11938,876051.000000
11939,915882.000000
11940,979227.000000
11941,1059117.000000
11942,1038732.000000
11943,1047927.000000
11944,1034318.000000
11945,1047749.000000
11946,1022787.000000
11947,1012129.000000
11948,986893.000000
11949,975584.000000
11950,905138.000000
11951,661037.000000
11952,539627.000000
11953,457646.000000
11954,439169.000000
11955,414537.000000
11956,413567.000000
11957,414720.000000
11958,464388.000000
11959,514835.000000
11960,544677.000000
11961,717683.000000
11962,900509.000000
11963,1066879.000000
11964,1047453.000000
11965,1056626.000000
11966,1061402.000000
11967,1088643.000000
11968,1095069.000000
11969,1075910.000000
11970,1074284.000000
11971,1068926.000000
11972,1026271.000000
11973,1006080.000000
11974,949744.000000
11975,752535.000000
11976,600952.000000
11977,484915.000000
11978,473569.000000
11979,456095.000000
11980,455638.000000
11981,457944.000000
11982,500384.000000
11983,558568.000000
11984,603413.000000
11985,751679.000000
11986,920918.000000
11987,1002097.000000
11988,1051270.000000
11989,1040977.000000
11990,1050875.000000
11991,1076070.000000
11992,1079162.000000
11993,1064159.000000
11994,1040526.000000
11995,1007869.000000
11996,965395.000000
11997,949180.000000
11998,887259.000000
11999,688490.000000
12000,556586.000000
12001,460642.000000
12002,435494.000000
12003,400489.000000
12004,395527.000000
12005,410554.000000
12006,458097.000000
12007,525994.000000
12008,548161.000000
12009,708435.000000
12010,862265.000000
12011,883115.000000
12012,908698.000000
12013,890274.000000
12014,912732.000000
12015,921173.000000
12016,927214.000000
12017,923796.000000
12018,919156.000000
12019,913698.000000
12020,895080.000000
12021,905551.000000
12022,837899.000000
12023,655039.000000
12024,526109.000000
12025,423876.000000
12026,412573.000000
12027,399105.000000
12028,393732.000000
12029,410804.000000
12030,462336.000000
12031,525469.000000
12032,549111.000000
12033,713076.000000
12034,840574.000000
12035,872492.000000
12036,900845.000000
12037,885710.000000
12038,883605.000000
12039,893949.000000
12040,895925.000000
12041,899460.000000
12042,907198.000000
12043,897937.000000
12044,897156.000000
12045,901620.000000
12046,843921.000000
12047,666154.000000
12048,523251.000000
12049,434430.000000
12050,412084.000000
12051,394483.000000
12052,393876.000000
12053,412926.000000
12054,466261.000000
12055,526966.000000
12056,562733.000000
12057,726119.000000
12058,866182.000000
12059,883450.000000
12060,881343.000000
12061,894542.000000
12062,887717.000000
12063,893116.000000
12064,890101.000000
12065,903489.000000
12066,887777.000000
12067,893721.000000
12068,890708.000000
12069,892099.000000
12070,840490.000000
12071,676683.000000
12072,537955.000000
12073,456397.000000
12074,424950.000000
12075,388930.000000
12076,375579.000000
12077,392494.000000
12078,456564.000000
12079,499760.000000
12080,534603.000000
12081,716028.000000
12082,847952.000000
12083,877066.000000
12084,889005.000000
12085,886144.000000
12086,874616.000000
12087,882881.000000
12088,900779.000000
12089,887675.000000
12090,885806.000000
12091,884452.000000
12092,888625.000000
12093,886205.000000
12094,835802.000000
12095,675049.000000
12096,530237.000000
12097,448039.000000
12098,419920.000000
12099,400845.000000
12100,371625.000000
12101,389598.000000
12102,438078.000000
12103,485475.000000
12104,511864.000000
12105,699015.000000
12106,830306.000000
12107,871458.000000
12108,877496.000000
12109,859981.000000
12110,859296.000000
12111,863748.000000
12112,878784.000000
12113,870682.000000
12114,858314.000000
12115,852631.000000
12116,853770.000000
12117,864467.000000
12118,802483.000000
12119,609207.000000
12120,497704.000000
12121,435437.000000
12122,421070.000000
12123,405932.000000
12124,408109.000000
12125,426415.000000
12126,482473.000000
12127,532918.000000
12128,569269.000000
12129,698811.000000
12130,832214.000000
12131,852778.000000
12132,865220.000000
12133,873733.000000
12134,873326.000000
12135,873890.000000
12136,888434.000000
12137,880766.000000
12138,869879.000000
12139,872637.000000
12140,873450.000000
12141,867311.000000
12142,816532.000000
12143,660915.000000
12144,541277.000000
12145,481134.000000
12146,459066.000000
12147,437923.000000
12148,438135.000000
12149,447575.000000
12150,490545.000000
12151,535748.000000
12152,569563.000000
12153,710193.000000
12154,862231.000000
12155,872245.000000
12156,889844.000000
12157,907480.000000
12158,911527.000000
12159,917346.000000
12160,926089.000000
12161,941634.000000
12162,922489.000000
12163,910684.000000
12164,905248.000000
12165,887182.000000
12166,839077.000000
12167,649990.000000
12168,535632.000000
12169,444694.000000
12170,413235.000000
12171,392789.000000
12172,394551.000000
12173,418950.000000
12174,470374.000000
12175,519962.000000
12176,555754.000000
12177,713191.000000
12178,888574.000000
12179,934666.000000
12180,971487.000000
12181,963675.000000
12182,975465.000000
12183,983314.000000
12184,1024316.000000
12185,1021494.000000
12186,1007764.000000
12187,999187.000000
12188,955227.000000
12189,915560.000000
12190,857274.000000
12191,660049.000000
12192,527817.000000
12193,428082.000000
12194,409360.000000
12195,393077.000000
12196,401072.000000
12197,413554.000000
12198,470947.000000
12199,520795.000000
12200,563143.000000
12201,729038.000000
12202,889001.000000
12203,940495.000000
12204,937691.000000
12205,963166.000000
12206,1002606.000000
12207,998413.000000
12208,1025785.000000
12209,1034603.000000
12210,991645.000000
12211,978344.000000
12212,935571.000000
12213,929990.000000
12214,862253.000000
12215,671866.000000
12216,525145.000000
12217,427917.000000
12218,418174.000000
12219,402563.000000
12220,396949.000000
12221,410784.000000
12222,465215.000000
12223,515255.000000
12224,568612.000000
12225,728225.000000
12226,907643.000000
12227,940168.000000
12228,955670.000000
12229,972490.000000
12230,981744.000000
12231,1010652.000000
12232,1015530.000000
12233,1013366.000000
12234,1021859.000000
12235,1001886.000000
12236,958063.000000
12237,946620.000000
12238,885492.000000
12239,705209.000000
12240,544530.000000
12241,456050.000000
12242,431753.000000
12243,405825.000000
12244,388803.000000
12245,403866.000000
12246,461943.000000
12247,515781.000000
12248,547831.000000
12249,744652.000000
12250,899739.000000
12251,957253.000000
12252,984417.000000
12253,977099.000000
12254,996920.000000
12255,995590.000000
12256,1014394.000000
12257,1026899.000000
12258,1001297.000000
12259,980569.000000
12260,960657.000000
12261,953403.000000
12262,881873.000000
12263,692185.000000
12264,540002.000000
12265,456333.000000
12266,429141.000000
12267,413172.000000
12268,379270.000000
12269,391410.000000
12270,446560.000000
12271,487014.000000
12272,513046.000000
12273,720860.000000
12274,864383.000000
12275,909529.000000
12276,936769.000000
12277,911418.000000
12278,919269.000000
12279,936258.000000
12280,982620.000000
12281,1005956.000000
12282,990482.000000
12283,942975.000000
12284,929725.000000
12285,914187.000000
12286,846829.000000
12287,643647.000000
12288,519798.000000
12289,438320.000000
12290,417101.000000
12291,396834.000000
12292,396293.000000
12293,417950.000000
12294,460805.000000
12295,525524.000000
12296,531581.000000
12297,717931.000000
12298,877207.000000
12299,882664.000000
12300,903345.000000
12301,921839.000000
12302,915479.000000
12303,919295.000000
12304,937720.000000
12305,919765.000000
12306,923567.000000
12307,906188.000000
12308,883615.000000
12309,878463.000000
12310,842535.000000
12311,660599.000000
12312,529233.000000
12313,431789.000000
12314,413301.000000
12315,398129.000000
12316,398038.000000
12317,413644.000000
12318,458111.000000
12319,518126.000000
12320,554357.000000
12321,709175.000000
12322,873419.000000
12323,891165.000000
12324,889746.000000
12325,909661.000000
12326,912145.000000
12327,910083.000000
12328,922458.000000
12329,928064.000000
12330,919022.000000
12331,902226.000000
12332,903231.000000
12333,889263.000000
12334,835123.000000
12335,659704.000000
12336,520563.000000
12337,425746.000000
12338,397500.000000
12339,384030.000000
12340,383615.000000
12341,402881.000000
12342,448628.000000
12343,511911.000000
12344,548769.000000
12345,705205.000000
12346,846755.000000
12347,871396.000000
12348,890830.000000
12349,886863.000000
12350,908020.000000
12351,921151.000000
12352,935110.000000
12353,927791.000000
12354,927268.000000
12355,917493.000000
12356,906453.000000
12357,912210.000000
12358,830621.000000
12359,648777.000000
12360,508242.000000
12361,410539.000000
12362,393377.000000
12363,376208.000000
12364,378360.000000
12365,397656.000000
12366,448609.000000
12367,495215.000000
12368,536916.000000
12369,716809.000000
12370,848218.000000
12371,884434.000000
12372,885375.000000
12373,909011.000000
12374,941042.000000
12375,955757.000000
12376,959038.000000
12377,973395.000000
12378,942853.000000
12379,942007.000000
12380,903547.000000
12381,911267.000000
12382,845496.000000
12383,653930.000000
12384,515953.000000
12385,423138.000000
12386,410051.000000
12387,407071.000000
12388,403004.000000
12389,416165.000000
12390,459437.000000
12391,515290.000000
12392,559418.000000
12393,717562.000000
12394,891145.000000
12395,942976.000000
12396,973112.000000
12397,1002777.000000
12398,1022721.000000
12399,1046962.000000
12400,1087403.000000
12401,1077453.000000
12402,1079129.000000
12403,1038879.000000
12404,1012846.000000
12405,965952.000000
12406,925386.000000
12407,713255.000000
12408,556331.000000
12409,464482.000000
12410,436361.000000
12411,399820.000000
12412,386629.000000
12413,401519.000000
12414,460588.000000
12415,504696.000000
12416,543925.000000
12417,765523.000000
12418,941084.000000
12419,1012608.000000
12420,1065802.000000
12421,1064969.000000
12422,1073546.000000
12423,1095315.000000
12424,1095925.000000
12425,1089971.000000
12426,1080265.000000
12427,1091770.000000
12428,1064021.000000
12429,1032372.000000
12430,958643.000000
12431,744441.000000
12432,568677.000000
12433,475874.000000
12434,450265.000000
12435,430093.000000
12436,396792.000000
12437,413408.000000
12438,467103.000000
12439,511514.000000
12440,542318.000000
12441,780329.000000
12442,967672.000000
12443,1033087.000000
12444,1055490.000000
12445,1059090.000000
12446,1053187.000000
12447,1059127.000000
12448,1072483.000000
12449,1111378.000000
12450,1083371.000000
12451,1079060.000000
12452,1057333.000000
12453,1022889.000000
12454,954600.000000
12455,670753.000000
12456,524886.000000
12457,433228.000000
12458,410974.000000
12459,395872.000000
12460,396573.000000
12461,418982.000000
12462,476882.000000
12463,526820.000000
12464,575517.000000
12465,747264.000000
12466,986489.000000
12467,1057854.000000
12468,1092843.000000
12469,1121215.000000
12470,1132530.000000
12471,1152798.000000
12472,1172634.000000
12473,1165611.000000
12474,1166167.000000
12475,1110101.000000
12476,1100893.000000
12477,1057107.000000
12478,980932.000000
12479,717506.000000
12480,523435.000000
12481,440670.000000
12482,427226.000000
12483,434044.000000
12484,386639.000000
12485,396077.000000
12486,501132.000000
12487,549239.000000
12488,591597.000000
12489,778464.000000
12490,965844.000000
12491,1037612.000000
12492,1073820.000000
12493,1096439.000000
12494,1113357.000000
12495,1120793.000000
12496,1111875.000000
12497,1102514.000000
12498,1079205.000000
12499,1045350.000000
12500,1014840.000000
12501,1011810.000000
12502,929701.000000
12503,701524.000000
12504,556845.000000
12505,453852.000000
12506,432209.000000
12507,415984.000000
12508,462961.000000
12509,485171.000000
12510,527003.000000
12511,588304.000000
12512,615866.000000
12513,729220.000000
12514,968607.000000
12515,1032602.000000
12516,1077205.000000
12517,1108071.000000
12518,1124237.000000
12519,1147428.000000
12520,1131762.000000
12521,1134689.000000
12522,1088897.000000
12523,1046188.000000
12524,1027715.000000
12525,1001237.000000
12526,925371.000000
12527,706135.000000
12528,542101.000000
12529,466044.000000
12530,444249.000000
12531,430730.000000
12532,421520.000000
12533,429501.000000
12534,481936.000000
12535,523684.000000
12536,569664.000000
12537,712277.000000
12538,901547.000000
12539,892705.000000
12540,929642.000000
12541,936131.000000
12542,948189.000000
12543,944122.000000
12544,962558.000000
12545,960568.000000
12546,952753.000000
12547,951759.000000
12548,939086.000000
12549,924605.000000
12550,861598.000000
12551,680581.000000
12552,524640.000000
12553,435391.000000
12554,417479.000000
12555,403574.000000
12556,405503.000000
12557,415099.000000
12558,462533.000000
12559,525322.000000
12560,560472.000000
12561,740778.000000
12562,878598.000000
12563,1023147.000000
12564,971234.000000
12565,984725.000000
12566,974548.000000
12567,987346.000000
12568,1003372.000000
12569,992714.000000
12570,978894.000000
12571,960294.000000
12572,935974.000000
12573,940401.000000
12574,911071.000000
12575,717949.000000
12576,551110.000000
12577,468536.000000
12578,439720.000000
12579,413463.000000
12580,399212.000000
12581,407712.000000
12582,458446.000000
12583,509578.000000
12584,551823.000000
12585,750753.000000
12586,892543.000000
12587,938696.000000
12588,964872.000000
12589,931882.000000
12590,943752.000000
12591,950215.000000
12592,995195.000000
12593,979145.000000
12594,967281.000000
12595,981712.000000
12596,944181.000000
12597,953292.000000
12598,892260.000000
12599,699012.000000
12600,543949.000000
12601,461291.000000
12602,433464.000000
12603,417771.000000
12604,384676.000000
12605,395267.000000
12606,443168.000000
12607,498797.000000
12608,523370.000000
12609,729110.000000
12610,875633.000000
12611,937079.000000
12612,947909.000000
12613,930011.000000
12614,950290.000000
12615,925853.000000
12616,960678.000000
12617,955826.000000
12618,951638.000000
12619,952888.000000
12620,935382.000000
12621,950562.000000
12622,854566.000000
12623,640565.000000
12624,505714.000000
12625,408091.000000
12626,395266.000000
12627,387690.000000
12628,388461.000000
12629,403495.000000
12630,453667.000000
12631,517496.000000
12632,552133.000000
12633,715035.000000
12634,892349.000000
12635,931506.000000
12636,951678.000000
12637,949428.000000
12638,981720.000000
12639,981852.000000
12640,982066.000000
12641,981477.000000
12642,977977.000000
12643,976678.000000
12644,950405.000000
12645,951607.000000
12646,869576.000000
12647,652763.000000
12648,521276.000000
12649,429546.000000
12650,409658.000000
12651,397780.000000
12652,399751.000000
12653,412359.000000
12654,469811.000000
12655,521854.000000
12656,565431.000000
12657,745170.000000
12658,903158.000000
12659,966536.000000
12660,1018217.000000
12661,1006099.000000
12662,1033971.000000
12663,943075.000000
12664,859292.000000
12665,876920.000000
12666,1125959.000000
12667,1094391.000000
12668,1066038.000000
12669,1012690.000000
12670,923635.000000
12671,696931.000000
12672,552101.000000
12673,460104.000000
12674,435427.000000
12675,424077.000000
12676,423116.000000
12677,434936.000000
12678,484125.000000
12679,540610.000000
12680,586595.000000
12681,753544.000000
12682,955687.000000
12683,1018310.000000
12684,1058740.000000
12685,1103069.000000
12686,1132500.000000
12687,1155702.000000
12688,1152116.000000
12689,1163055.000000
12690,1140201.000000
12691,1090356.000000
12692,1037697.000000
12693,997528.000000
12694,925403.000000
12695,685896.000000
12696,547533.000000
12697,451173.000000
12698,431250.000000
12699,422726.000000
12700,428401.000000
12701,427024.000000
12702,483030.000000
12703,536183.000000
12704,583266.000000
12705,773860.000000
12706,1032972.000000
12707,1098992.000000
12708,1150212.000000
12709,1228005.000000
12710,1233283.000000
12711,1248414.000000
12712,1256758.000000
12713,1271925.000000
12714,1210372.000000
12715,1123315.000000
12716,1123129.000000
12717,1063817.000000
12718,979825.000000
12719,700434.000000
12720,545618.000000
12721,455382.000000
12722,432346.000000
12723,419481.000000
12724,422339.000000
12725,430323.000000
12726,478104.000000
12727,532263.000000
12728,578126.000000
12729,777096.000000
12730,1045214.000000
12731,1107025.000000
12732,1150201.000000
12733,1202913.000000
12734,1239860.000000
12735,1252060.000000
12736,1275540.000000
12737,1262780.000000
12738,1238087.000000
12739,1161028.000000
12740,1087329.000000
12741,1031187.000000
12742,960616.000000
12743,730793.000000
12744,554599.000000
12745,471908.000000
12746,445475.000000
12747,418263.000000
12748,403521.000000
12749,417668.000000
12750,471385.000000
12751,519892.000000
12752,560387.000000
12753,785631.000000
12754,982457.000000
12755,1081630.000000
12756,1165469.000000
12757,1199261.000000
12758,1226718.000000
12759,1238518.000000
12760,1247192.000000
12761,1247724.000000
12762,1228085.000000
12763,1172943.000000
12764,1110122.000000
12765,1031674.000000
12766,976034.000000
12767,719068.000000
12768,550066.000000
12769,463503.000000
12770,438090.000000
12771,418143.000000
12772,391520.000000
12773,409331.000000
12774,452590.000000
12775,489797.000000
12776,540966.000000
12777,770549.000000
12778,980571.000000
12779,1096475.000000
12780,1141652.000000
12781,1184143.000000
12782,1180978.000000
12783,1200076.000000
12784,1177129.000000
12785,1166385.000000
12786,1145807.000000
12787,1085793.000000
12788,1055112.000000
12789,1017333.000000
12790,920065.000000
12791,674066.000000
12792,524251.000000
12793,436621.000000
12794,420968.000000
12795,410184.000000
12796,410903.000000
12797,425102.000000
12798,473370.000000
12799,518502.000000
12800,561642.000000
12801,734450.000000
12802,928439.000000
12803,982751.000000
12804,999798.000000
12805,1038600.000000
12806,1047763.000000
12807,1053258.000000
12808,1067260.000000
12809,1046485.000000
12810,1034750.000000
12811,1004638.000000
12812,987824.000000
12813,977721.000000
12814,924688.000000
12815,687008.000000
12816,540628.000000
12817,459340.000000
12818,438339.000000
12819,425132.000000
12820,423863.000000
12821,435380.000000
12822,480172.000000
12823,526885.000000
12824,567463.000000
12825,738145.000000
12826,923674.000000
12827,966377.000000
12828,1000432.000000
12829,1012012.000000
12830,1005616.000000
12831,1008448.000000
12832,1022250.000000
12833,1016214.000000
12834,983701.000000
12835,974258.000000
12836,959127.000000
12837,943033.000000
12838,883745.000000
12839,672859.000000
12840,536514.000000
12841,444442.000000
12842,431679.000000
12843,414529.000000
12844,413097.000000
12845,423689.000000
12846,474334.000000
12847,525911.000000
12848,568950.000000
12849,738255.000000
12850,928987.000000
12851,978926.000000
12852,993791.000000
12853,1016835.000000
12854,1047072.000000
12855,1085390.000000
12856,1076628.000000
12857,1084382.000000
12858,1056891.000000
12859,1025493.000000
12860,1008882.000000
12861,966556.000000
12862,914639.000000
12863,691567.000000
12864,552394.000000
12865,454468.000000
12866,435411.000000
12867,420570.000000
12868,417746.000000
12869,428875.000000
12870,482739.000000
12871,532999.000000
12872,575181.000000
12873,746685.000000
12874,948996.000000
12875,989677.000000
12876,1025686.000000
12877,1059733.000000
12878,1110429.000000
12879,1164698.000000
12880,1150116.000000
12881,1167092.000000
12882,1119211.000000
12883,1079579.000000
12884,1014566.000000
12885,977776.000000
12886,894204.000000
12887,690228.000000
12888,556952.000000
12889,475965.000000
12890,428754.000000
12891,418650.000000
12892,414789.000000
12893,431085.000000
12894,487892.000000
12895,529988.000000
12896,577768.000000
12897,771287.000000
12898,975214.000000
12899,1022600.000000
12900,1065414.000000
12901,1100013.000000
12902,1126577.000000
12903,1143035.000000
12904,1146120.000000
12905,1146027.000000
12906,1097865.000000
12907,1073472.000000
12908,1039196.000000
12909,1011970.000000
12910,975611.000000
12911,730095.000000
12912,561536.000000
12913,477309.000000
12914,454019.000000
12915,426673.000000
12916,410418.000000
12917,420900.000000
12918,471857.000000
12919,517469.000000
12920,580559.000000
12921,809876.000000
12922,1040664.000000
12923,1121521.000000
12924,1162352.000000
12925,1179957.000000
12926,1177054.000000
12927,1203724.000000
12928,1220056.000000
12929,1226440.000000
12930,1193007.000000
12931,1169033.000000
12932,1129496.000000
12933,1100158.000000
12934,1057704.000000
12935,758261.000000
12936,577663.000000
12937,485005.000000
12938,456828.000000
12939,436067.000000
12940,405926.000000
12941,424329.000000
12942,472122.000000
12943,512388.000000
12944,568927.000000
12945,814654.000000
12946,1080770.000000
12947,1215668.000000
12948,1279458.000000
12949,1274903.000000
12950,1258464.000000
12951,1269422.000000
12952,1280045.000000
12953,1278935.000000
12954,1261286.000000
12955,1219425.000000
12956,1198967.000000
12957,1136480.000000
12958,1033087.000000
12959,698111.000000
12960,536477.000000
12961,433890.000000
12962,417217.000000
12963,412911.000000
12964,420100.000000
12965,435042.000000
12966,472830.000000
12967,524544.000000
12968,565838.000000
12969,809034.000000
12970,1012519.000000
12971,1162372.000000
12972,1192702.000000
12973,1238968.000000
12974,1255358.000000
12975,1271365.000000
12976,1296381.000000
12977,1288313.000000
12978,1265786.000000
12979,1233623.000000
12980,1181764.000000
12981,1138488.000000
12982,1048529.000000
12983,795399.000000
12984,618359.000000
12985,486837.000000
12986,469111.000000
12987,450213.000000
12988,455683.000000
12989,471659.000000
12990,508119.000000
12991,560002.000000
12992,611483.000000
12993,833898.000000
12994,1188335.000000
12995,1264652.000000
12996,1313133.000000
12997,1370296.000000
12998,1383714.000000
12999,1392684.000000
13000,1396082.000000
13001,1394712.000000
13002,1365559.000000
13003,1321439.000000
13004,1281699.000000
13005,1224643.000000
13006,1129726.000000
13007,776874.000000
13008,586325.000000
13009,490748.000000
13010,473748.000000
13011,461972.000000
13012,460309.000000
13013,473695.000000
13014,513597.000000
13015,573274.000000
13016,629860.000000
13017,850517.000000
13018,1194366.000000
13019,1272407.000000
13020,1336904.000000
13021,1379624.000000
13022,1384364.000000
13023,1410270.000000
13024,1425516.000000
13025,1408541.000000
13026,1381033.000000
13027,1329962.000000
13028,1268365.000000
13029,1220261.000000
13030,1121776.000000
13031,806065.000000
13032,638562.000000
13033,500717.000000
13034,477353.000000
13035,463284.000000
13036,461638.000000
13037,471194.000000
13038,522566.000000
13039,571503.000000
13040,620762.000000
13041,843955.000000
13042,1115577.000000
13043,1176911.000000
13044,1197505.000000
13045,1399511.000000
13046,1410429.000000
13047,1389600.000000
13048,1404753.000000
13049,1387289.000000
13050,1370176.000000
13051,1323946.000000
13052,1268603.000000
13053,1228106.000000
13054,1145836.000000
13055,804116.000000
13056,608233.000000
13057,510248.000000
13058,496016.000000
13059,471926.000000
13060,456903.000000
13061,464314.000000
13062,514310.000000
13063,573717.000000
13064,622560.000000
13065,885880.000000
13066,1212770.000000
13067,1289963.000000
13068,1336522.000000
13069,1404766.000000
13070,1420104.000000
13071,1451907.000000
13072,1465008.000000
13073,1452385.000000
13074,1408092.000000
13075,1365399.000000
13076,1305175.000000
13077,1246667.000000
13078,1170397.000000
13079,799985.000000
13080,639005.000000
13081,545830.000000
13082,515211.000000
13083,479582.000000
13084,462250.000000
13085,479657.000000
13086,530301.000000
13087,582825.000000
13088,636999.000000
13089,884705.000000
13090,1152303.000000
13091,1337683.000000
13092,1511284.000000
13093,1491055.000000
13094,1518572.000000
13095,1529962.000000
13096,1526358.000000
13097,1517397.000000
13098,1463380.000000
13099,1409630.000000
13100,1370502.000000
13101,1290443.000000
13102,1199592.000000
13103,891475.000000
13104,636776.000000
13105,532888.000000
13106,504708.000000
13107,483723.000000
13108,451645.000000
13109,468063.000000
13110,517567.000000
13111,567951.000000
13112,611860.000000
13113,885795.000000
13114,1358165.000000
13115,1449062.000000
13116,1489536.000000
13117,1500942.000000
13118,1463715.000000
13119,1490547.000000
13120,1500305.000000
13121,1502894.000000
13122,1457389.000000
13123,1417426.000000
13124,1342665.000000
13125,1277417.000000
13126,1174770.000000
13127,813728.000000
13128,636756.000000
13129,487204.000000
13130,456911.000000
13131,445241.000000
13132,444256.000000
13133,456326.000000
13134,510904.000000
13135,566965.000000
13136,629783.000000
13137,899293.000000
13138,1276284.000000
13139,1305461.000000
13140,1344314.000000
13141,1411648.000000
13142,1419141.000000
13143,1421413.000000
13144,1428020.000000
13145,1407584.000000
13146,1381787.000000
13147,1366979.000000
13148,1292877.000000
13149,1210322.000000
13150,1128535.000000
13151,809625.000000
13152,667777.000000
13153,498739.000000
13154,466114.000000
13155,455708.000000
13156,453965.000000
13157,467322.000000
13158,515728.000000
13159,571792.000000
13160,624289.000000
13161,823136.000000
13162,1146935.000000
13163,1220540.000000
13164,1286179.000000
13165,1314386.000000
13166,1351611.000000
13167,1363435.000000
13168,1369000.000000
13169,1370407.000000
13170,1351818.000000
13171,1310904.000000
13172,1249405.000000
13173,1175906.000000
13174,1095071.000000
13175,786323.000000
13176,638173.000000
13177,482130.000000
13178,466543.000000
13179,456756.000000
13180,451876.000000
13181,457093.000000
13182,506684.000000
13183,571829.000000
13184,627309.000000
13185,821618.000000
13186,1252859.000000
13187,1375365.000000
13188,1432429.000000
13189,1434457.000000
13190,1466597.000000
13191,1465290.000000
13192,1482499.000000
13193,1495731.000000
13194,1477333.000000
13195,1489870.000000
13196,1409409.000000
13197,1300436.000000
13198,1185716.000000
13199,840523.000000
13200,677471.000000
13201,495783.000000
13202,472373.000000
13203,462247.000000
13204,459637.000000
13205,476322.000000
13206,529140.000000
13207,596244.000000
13208,687517.000000
13209,995375.000000
13210,1422313.000000
13211,1516878.000000
13212,1532010.000000
13213,1563101.000000
13214,1564700.000000
13215,1575236.000000
13216,1604169.000000
13217,1582977.000000
13218,1572515.000000
13219,1575674.000000
13220,1469633.000000
13221,1424149.000000
13222,1317930.000000
13223,1063402.000000
13224,727663.000000
13225,538252.000000
13226,510845.000000
13227,495191.000000
13228,492795.000000
13229,506611.000000
13230,553892.000000
13231,625501.000000
13232,710543.000000
13233,1001138.000000
13234,1441022.000000
13235,1520232.000000
13236,1569423.000000
13237,1571220.000000
13238,1608239.000000
13239,1609335.000000
13240,1617448.000000
13241,1617579.000000
13242,1594182.000000
13243,1563908.000000
13244,1490755.000000
13245,1428442.000000
13246,1349553.000000
13247,1090215.000000
13248,777181.000000
13249,557211.000000
13250,526806.000000
13251,496119.000000
13252,477830.000000
13253,497877.000000
13254,547890.000000
13255,617833.000000
13256,707680.000000
13257,1024362.000000
13258,1447452.000000
13259,1530110.000000
13260,1568261.000000
13261,1599441.000000
13262,1616018.000000
13263,1602844.000000
13264,1604666.000000
13265,1599195.000000
13266,1601198.000000
13267,1574157.000000
13268,1498434.000000
13269,1443869.000000
13270,1361924.000000
13271,1127018.000000
13272,779755.000000
13273,626579.000000
13274,571389.000000
13275,514024.000000
13276,484841.000000
13277,498237.000000
13278,555410.000000
13279,615620.000000
13280,699657.000000
13281,1081135.000000
13282,1433999.000000
13283,1529955.000000
13284,1550608.000000
13285,1577386.000000
13286,1589506.000000
13287,1560767.000000
13288,1592534.000000
13289,1582952.000000
13290,1557138.000000
13291,1546974.000000
13292,1463529.000000
13293,1432507.000000
13294,1301149.000000
13295,1019564.000000
13296,724276.000000
13297,572893.000000
13298,491851.000000
13299,476614.000000
13300,473302.000000
13301,488576.000000
13302,545567.000000
13303,618420.000000
13304,706967.000000
13305,1026960.000000
13306,1411871.000000
13307,1546812.000000
13308,1571027.000000
13309,1594231.000000
13310,1618566.000000
13311,1649246.000000
13312,1645081.000000
13313,1624715.000000
13314,1604652.000000
13315,1578845.000000
13316,1481220.000000
13317,1428912.000000
13318,1339189.000000
13319,1097193.000000
13320,752511.000000
13321,525483.000000
13322,503784.000000
13323,486927.000000
13324,479365.000000
13325,503400.000000
13326,548057.000000
13327,622139.000000
13328,712111.000000
13329,1054657.000000
13330,1450336.000000
13331,1554794.000000
13332,1576205.000000
13333,1610417.000000
13334,1650718.000000
13335,1646780.000000
13336,1641038.000000
13337,1666035.000000
13338,1628109.000000
13339,1556534.000000
13340,1466387.000000
13341,1421964.000000
13342,1304829.000000
13343,1044556.000000
13344,675986.000000
13345,544463.000000
13346,522917.000000
13347,502835.000000
13348,503050.000000
13349,516585.000000
13350,569736.000000
13351,647518.000000
13352,716621.000000
13353,951210.000000
13354,1460299.000000
13355,1507846.000000
13356,1536059.000000
13357,1551343.000000
13358,1582882.000000
13359,1586108.000000
13360,1578405.000000
13361,1615323.000000
13362,1617937.000000
13363,1569895.000000
13364,1439573.000000
13365,1380133.000000
13366,1244642.000000
13367,1004734.000000
13368,655223.000000
13369,532069.000000
13370,508797.000000
13371,497886.000000
13372,494863.000000
13373,511541.000000
13374,567068.000000
13375,637981.000000
13376,693405.000000
13377,971927.000000
13378,1299716.000000
13379,1379593.000000
13380,1427556.000000
13381,1486537.000000
13382,1504632.000000
13383,1531670.000000
13384,1529861.000000
13385,1525195.000000
13386,1514053.000000
13387,1482113.000000
13388,1353871.000000
13389,1285957.000000
13390,1182900.000000
13391,956154.000000
13392,638810.000000
13393,534424.000000
13394,495207.000000
13395,498552.000000
13396,494146.000000
13397,507780.000000
13398,560570.000000
13399,629044.000000
13400,695041.000000
13401,955428.000000
13402,1278215.000000
13403,1317630.000000
13404,1378127.000000
13405,1396257.000000
13406,1409307.000000
13407,1419970.000000
13408,1425021.000000
13409,1435537.000000
13410,1420801.000000
13411,1412386.000000
13412,1320246.000000
13413,1266355.000000
13414,1192344.000000
13415,979277.000000
13416,711574.000000
13417,521156.000000
13418,501633.000000
13419,489860.000000
13420,488167.000000
13421,500637.000000
13422,552892.000000
13423,611699.000000
13424,674067.000000
13425,926867.000000
13426,1178533.000000
13427,1265556.000000
13428,1302558.000000
13429,1304725.000000
13430,1316235.000000
13431,1324726.000000
13432,1348222.000000
13433,1368140.000000
13434,1386822.000000
